Mre11/Rad50 (M/R) DNA-repair complex,FPLX,MRN_complex,,,,
Mu-A,PUBCHEM,375150,,,,
Myc,UP,P01106,,,,
Myoblast,MESH,D032446,,,,
Myoblasts,MESH,D032446,,,,
Myosin,FPLX,Myosin_complex,,,,
Myosin heavy chain,FPLX,MYH,,,,
Myosin heavy chains,FPLX,MYH,,,,
N-Myc,UP,P04198,,,,
N-Ras,UP,P01111,,,,
N-cadherin,UP,P19022,,,,
N-myc downstream regulated gene family,FPLX,NDRG,,,,
NAC,PUBCHEM,443227,CHEBI,CHEBI:7421,,
NAC1,HGNC,NACC1,,,,
NAD(P)H oxidase,FPLX,NADPH_oxidase,,,,
NAD(P)H-oxidase,FPLX,NADPH_oxidase,,,,
NADH dehydrogenase,FPLX,NADH_dehydrogenase,,,,
NADH dehydrogenase (ubiquinone),FPLX,NADH_dehydrogenase,,,,
NADPH,PUBCHEM,5884,CHEBI,CHEBI:16474,HMDB,HMDB00221
NADPH oxidase,FPLX,NADPH_oxidase,,,,
NAP,UP,P80723,,,,
NDR family,FPLX,NDRG,,,,
NDR-family,FPLX,NDRG,,,,
NDRG2,UP,Q9UN36,,,,
NEK8,HGNC,NEK8,,,,
NEMO,UP,Q9Y6K9,,,,
NF-E2,FPLX,NFE,,,,
NF-E2-related factor,FPLX,NFE,,,,
NF-Y,FPLX,NFY,,,,
NF-kB,FPLX,NFkappaB,,,,
NF-kappaB,FPLX,NFkappaB,,,,
NF-kappaB Class 1,FPLX,NFkappaB_1,,,,
NF-kappaB Class 2,FPLX,NFkappaB_2,,,,
NF-kappaB Class I,FPLX,NFkappaB_1,,,,
NF-kappaB Class II,FPLX,NFkappaB_2,,,,
NF-kappaB Factors,FPLX,NFkappaB,,,,
NF-kappaB TFs,FPLX,NFkappaB,,,,
NF-kappaB class 1,FPLX,NFkappaB_1,,,,
NF-kappaB class 2,FPLX,NFkappaB_2,,,,
NF-kappaB class I,FPLX,NFkappaB_1,,,,
NF-kappaB class II,FPLX,NFkappaB_2,,,,
NF-kappaB complexes,FPLX,NFkappaB,,,,
NF-kappaB dimers,FPLX,NFkappaB,,,,
NF-kappaB factors,FPLX,NFkappaB,,,,
NF-kappaB genes,FPLX,NFkappaB,,,,
NF-kappaB p50,HGNC,NFKB1,,,,
NF-kappaB p65,HGNC,RELA,UP,Q04206,,
NF-kappaB subunits,FPLX,NFkappaB,,,,
NF-kappaB-inducing kinase,HGNC,MAP3K14,,,,
NF-kappaB1,HGNC,NFKB1,,,,
NF-kappaB2,HGNC,NFKB2,,,,
NF-kappaBp50,HGNC,NFKB1,,,,
NF-kappaBp65,HGNC,RELA,,,,
NF-kappaBs,FPLX,NFkappaB,,,,
NF-kappabeta,FPLX,NFkappaB,,,,
NF-κB,FPLX,NFkappaB,,,,
NF-κB Class 1,FPLX,NFkappaB_1,,,,
NF-κB Class 2,FPLX,NFkappaB_2,,,,
NF-κB Class I,FPLX,NFkappaB_1,,,,
NF-κB Class II,FPLX,NFkappaB_2,,,,
NF-κB Factors,FPLX,NFkappaB,,,,
NF-κB TFs,FPLX,NFkappaB,,,,
NF-κB class 1,FPLX,NFkappaB_1,,,,
NF-κB class 2,FPLX,NFkappaB_2,,,,
NF-κB class I,FPLX,NFkappaB_1,,,,
NF-κB class II,FPLX,NFkappaB_2,,,,
NF-κB complexes,FPLX,NFkappaB,,,,
NF-κB dimers,FPLX,NFkappaB,,,,
NF-κB factors,FPLX,NFkappaB,,,,
NF-κB genes,FPLX,NFkappaB,,,,
NF-κB p50,HGNC,NFKB1,,,,
NF-κB p65,HGNC,RELA,UP,Q04206,,
NF-κB subunits,FPLX,NFkappaB,,,,
NF-κB1,HGNC,NFKB1,,,,
NF-κB2,HGNC,NFKB2,,,,
NF-κBp50,HGNC,NFKB1,,,,
NF-κBp65,HGNC,RELA,,,,
NF-κBs,FPLX,NFkappaB,,,,
NF-κβ,FPLX,NFkappaB,,,,
NFAT,FPLX,NFAT,,,,
NFY,FPLX,NFY,,,,
NFkappaB,FPLX,NFkappaB,,,,
NFkappaB complexes,FPLX,NFkappaB,,,,
NFkappaB p50,HGNC,NFKB1,,,,
NFkappaB p65,HGNC,RELA,,,,
NFkappaBp65,HGNC,RELA,,,,
NFκB,FPLX,NFkappaB,,,,
NFκB complexes,FPLX,NFkappaB,,,,
NFκB p50,HGNC,NFKB1,,,,
NFκB p65,HGNC,RELA,,,,
NFκBp65,HGNC,RELA,,,,
NGF,UP,P01138,,,,
NIK,HGNC,MAP3K14,,,,
NLE,CHEBI,CHEBI:38473,,,,
NO,HMDB,HMDB03378,CHEBI,CHEBI:16480,PUBCHEM,145068
NOS,FPLX,NOS,,,,
NOTCH,FPLX,Notch,,,,
NOX1,UP,Q9Y5S8,,,,
NOX2,UP,P04839,,,,
NOX3,UP,Q9HBY0,,,,
NOX4,UP,Q9NPH5,,,,
NPM,UP,P06748,,,,
NRAS,UP,P01111,,,,
NRF2,UP,Q16236,,,,
NRG1,UP,Q02297,,,,
NRG1-NRG2,FPLX,NRG_1_2,,,,
NRG1/2,FPLX,NRG_1_2,,,,
NRG3-NRG4,FPLX,NRG_3_4,,,,
NRG3/4,FPLX,NRG_3_4,,,,
NRGs,FPLX,NRG,,,,
NRXN,FPLX,Neurexins,,,,
NTF3,UP,P20783,,,,
NTRK,FPLX,NTRK,,,,
NTRKs,FPLX,NTRK,,,,
NVP-BEZ235,PUBCHEM,11977753,HMS-LINCS,10232-101,CHEBI,CHEBI:71952
NVP-LDE-225,PUBCHEM,24775005,CHEBI,CHEBI:90863,,
"Na(+),K(+)-ATPase",FPLX,Na_K_ATPase,,,,
Na+/K+-exchanging ATPase,FPLX,Na_K_ATPase,,,,
Na+/K+ATPase,FPLX,Na_K_ATPase,,,,
"Na,K-ATPase",FPLX,Na_K_ATPase,,,,
"Na,K-ATPase beta subunit",FPLX,ATP1B,,,,
"Na,K-ATPase β subunit",FPLX,ATP1B,,,,
Na/K ATPase alpha,FPLX,ATP1A,,,,
Na/K ATPase α,FPLX,ATP1A,,,,
Na/K-ATPase,FPLX,Na_K_ATPase,,,,
NaC1,PUBCHEM,5234,CHEBI,CHEBI:26710,,
Nac1,HGNC,NACC1,,,,
Nak,UP,Q9U485,,,,
Natriuretic Peptide,FPLX,Natriuretic_peptide,,,,
Natriuretic Peptides,FPLX,Natriuretic_peptide,,,,
Natriuretic peptide,FPLX,Natriuretic_peptide,,,,
Natriuretic peptides,FPLX,Natriuretic_peptide,,,,
Nef,UP,P03406,,,,
Nek8,HGNC,NEK8,,,,
Net1,UP,Q7Z628,,,,
Neuregulin,FPLX,NRG,,,,
Neuregulins,FPLX,NRG,,,,
Neurexins,FPLX,Neurexins,,,,
Neuroregulin,FPLX,NRG,,,,
Neutrophils,MESH,D009504,,,,
Notch,FPLX,Notch,,,,
Notch1,UP,P46531,,,,
Noxa,UP,Q13794,,,,
NprB,UP,A0A0J6R5F8,,,,
Nrf2,UP,Q16236,,,,
Nuclear Receptor Co-Repressor,FPLX,NCOR,,,,
Nuclear factor erythroid 2-related factor,FPLX,NFE,,,,
Nuclear receptor corepressor,FPLX,NCOR,,,,
Nutlin-3,PUBCHEM,16755649,CHEBI,CHEBI:46742,,
OA,CHEBI,CHEBI:37659,PUBCHEM,10494,,
OA,CHEBI,CHEBI:44658,PUBCHEM,446512,,
OPG,UP,O00300,,,,
OPN,UP,P10451,,,,
P-REX1,UP,Q8TCU6,,,,
P2X,FPLX,P2RX,,,,
P2X purinoreceptor,FPLX,P2RX,,,,
P2X purinoreceptors,FPLX,P2RX,,,,
P2X receptor,FPLX,P2RX,,,,
P2X receptors,FPLX,P2RX,,,,
P2Y receptor,FPLX,P2RY,,,,
P38,FPLX,p38,,,,
P38 MAPK,FPLX,p38,,,,
P450,FPLX,CYP,,,,
P450s,FPLX,CYP,,,,
P53,UP,P04637,,,,
P53 family,FPLX,p53_family,,,,
P70RSK,FPLX,P70S6K,,,,
P70S6K,FPLX,P70S6K,,,,
PA,CHEBI,CHEBI:16337,PUBCHEM,8144759,,
PAFc,FPLX,PAF1_complex,,,,
PAI-1,UP,P05121,,,,
PAK,FPLX,PAK,,,,
PAK1,UP,Q13153,,,,
PAK4,UP,O96013,,,,
PAR3,UP,Q8TEW0,,,,
PARP,UP,P09874,,,,
PARP genes,FPLX,PARP,,,,
PARP-1,UP,P09874,,,,
PARPs,FPLX,PARP,,,,
PATCHED,FPLX,Patched,,,,
PBX,FPLX,PBX,,,,
PBXs,FPLX,PBX,,,,
PCNA,UP,P12004,,,,
PCTAIRE,HGNC,CDK16,,,,
PD,MESH,D010300,,,,
PD-1,UP,Q15116,HGNC,PDCD1,,
PD98509,CHEBI,CHEBI:79091,,,,
PDE,FPLX,PDE,,,,
PDE 2,HGNC,PDE2A,,,,
PDE 3,FPLX,PDE3,,,,
PDE1,FPLX,PDE1,,,,
PDE1 family,FPLX,PDE1,,,,
PDE3,FPLX,PDE3,,,,
PDE3 family,FPLX,PDE3,,,,
PDE4,FPLX,PDE4,,,,
PDE4 family,FPLX,PDE4,,,,
PDE4 isoforms,FPLX,PDE4,,,,
PDE5,HGNC,PDE5A,,,,
PDE6,FPLX,PDE6,,,,
PDE6 family,FPLX,PDE6,,,,
PDE7,FPLX,PDE7,,,,
PDE8,FPLX,PDE8,,,,
PDEs,FPLX,PDE,,,,
PDGF,FPLX,PDGF,,,,
PDGF CC,FPLX,PDGF_CC,,,,
PDGF DD,FPLX,PDGF_DD,,,,
PDGF receptors,FPLX,PDGFR,,,,
PDGF-AA,FPLX,PDGF_AA,,,,
PDGF-AB,FPLX,PDGF_AB,,,,
PDGF-BB,FPLX,PDGF_BB,,,,
PDGF-CC,FPLX,PDGF_CC,,,,
PDGF-DD,FPLX,PDGF_DD,,,,
PDGF-aa,FPLX,PDGF_AA,,,,
PDGF-ab,FPLX,PDGF_AB,,,,
PDGF-bb,FPLX,PDGF_BB,,,,
PDGF-cc,FPLX,PDGF_CC,,,,
PDGF-dd,FPLX,PDGF_DD,,,,
PDGFAA,FPLX,PDGF_AA,,,,
PDGFAB,FPLX,PDGF_AB,,,,
PDGFBB,FPLX,PDGF_BB,,,,
PDGFR,FPLX,PDGFR,,,,
PDGFR-AA,FPLX,PDGFR_AA,,,,
PDGFR-AB,FPLX,PDGFR_AB,,,,
PDGFR-BB,FPLX,PDGFR_BB,,,,
PDGFR-alphaalpha,FPLX,PDGFR_AA,,,,
PDGFR-alphabeta,FPLX,PDGFR_AB,,,,
PDGFR-betabeta,FPLX,PDGFR_BB,,,,
PDGFR-αα,FPLX,PDGFR_AA,,,,
PDGFR-αβ,FPLX,PDGFR_AB,,,,
PDGFR-ββ,FPLX,PDGFR_BB,,,,
PDGFRalpha,UP,P16234,,,,
PDGFRalphaalpha,FPLX,PDGFR_AA,,,,
PDGFRalphabeta,FPLX,PDGFR_AB,,,,
PDGFRbeta,UP,P09619,,,,
PDGFRbetabeta,FPLX,PDGFR_BB,,,,
PDGFRα,UP,P16234,,,,
PDGFRαα,FPLX,PDGFR_AA,,,,
PDGFRαβ,FPLX,PDGFR_AB,,,,
PDGFRβ,UP,P09619,,,,
PDGFRββ,FPLX,PDGFR_BB,,,,
PDH,FPLX,PDH,,,,
PDK,FPLX,PDK,,,,
PDK,UP,O15530,,,,
PDK1,UP,O15530,,,,
PDKs,FPLX,PDK,,,,
PDPK1,UP,O15530,,,,
PDT,MESH,D010778,,,,
PEA-15,UP,Q15121,,,,
PERK,UP,Q9NZJ5,,,,
PF-3758309,PUBCHEM,25227462,CHEBI,CHEBI:93751,,
PGC-1alpha,UP,Q9UBK2,,,,
PGC-1α,UP,Q9UBK2,,,,
PGE 2,CHEBI,CHEBI:15551,PUBCHEM,5280360,,
PGE2,CHEBI,CHEBI:15551,PUBCHEM,5280360,,
PI,CHEBI,CHEBI:28874,MESH,D010716,,
PI 3-kinase,FPLX,PI3K,,,,
PI 3-kinases,FPLX,PI3K,,,,
PI-3-K,FPLX,PI3K,,,,
PI3 K,FPLX,PI3K,,,,
PI3-K,FPLX,PI3K,,,,
PI3-Kinase,FPLX,PI3K,,,,
PI3-kinase,FPLX,PI3K,,,,
PI3K,FPLX,PI3K,,,,
PI3K inhibitor,CHEBI,CHEBI:84801,,,,
PI3K p110 subunit,FPLX,PI3K_p110,,,,
PI3Kinase,FPLX,PI3K,,,,
PI3Ks,FPLX,PI3K,,,,
PI4K,FPLX,PI4K,,,,
PIK3C,FPLX,PI3K_p110,,,,
PIK3CA,UP,P42336,,,,
PIK3R,FPLX,PIK3R_I,,,,
PIM,FPLX,PIM,,,,
PIP,CHEBI,CHEBI:28765,,,,
PIP3,MESH,C060974,CHEBI,CHEBI:60169,,
PK-A,FPLX,PKA,,,,
PKA,FPLX,PKA,,,,
PKA C-alpha,FPLX,PRKAC,,,,
PKA catalytic subunit,FPLX,PRKAC,,,,
PKA catalytic subunits,FPLX,PRKAC,,,,
PKA regulatory subunit,FPLX,PRKAR,,,,
PKA regulatory subunits,FPLX,PRKAR,,,,
PKB,FPLX,AKT,,,,
PKB-Akt,FPLX,AKT,,,,
PKB/Akt,FPLX,AKT,,,,
PKC,FPLX,PKC,,,,
PKCalpha,UP,P17252,,,,
PKCdelta,UP,Q05655,,,,
PKCepsilon,UP,Q02156,,,,
PKCα,UP,P17252,,,,
PKCδ,UP,Q05655,,,,
PKCε,UP,Q02156,,,,
PKG,FPLX,PRKG,,,,
PKI,FPLX,PKI,,,,
PKM2,UP,P14618,,,,
PKR,UP,P19525,,,,
PLA2G2,FPLX,PLA2G2,,,,
PLA2G4,FPLX,PLA2G4,,,,
PLA2g2,FPLX,PLA2G2,,,,
PLB,UP,P26678,,,,
PLC,FPLX,PLC,,,,
PLC-gamma,FPLX,PLCG,,,,
PLC-gamma1,UP,P19174,,,,
PLC-γ,FPLX,PLCG,,,,
PLC-γ1,UP,P19174,,,,
PLCgamma1,UP,P19174,,,,
PLCγ1,UP,P19174,,,,
PLK1,UP,P53350,,,,
PLX,PUBCHEM,42611257,CHEBI,CHEBI:63637,,
PLX4032,PUBCHEM,42611257,CHEBI,CHEBI:63637,,
PML,UP,P29590,,,,
PP-1,FPLX,PPP1,,,,
PP1,FPLX,PPP1,,,,
PP1 regulator,FPLX,PPP1,,,,
PP1C,FPLX,PPP1C,,,,
PP1R,FPLX,PPP1R,,,,
PP1c,FPLX,PPP1C,,,,
PP1r,FPLX,PPP1R,,,,
PP2,CHEBI,CHEBI:78331,PUBCHEM,4878,,
PP2,FPLX,PPP2,,,,
PP2 phosphatases,FPLX,PPP2,,,,
PP242,PUBCHEM,135565635,CHEBI,CHEBI:90679,,
PP2A,FPLX,PPP2,,,,
PP2A catalytic C subunit,FPLX,PPP2C,,,,
PP2A regulatory subunit A,FPLX,PPP2R_A,,,,
PP2A regulatory subunit B,FPLX,PPP2R_B,,,,
PP2A-C,FPLX,PPP2C,,,,
PP2Ac,FPLX,PPP2C,,,,
PP2B,FPLX,PPP3,,,,
PP2B catalytic subunit,FPLX,PPP3C,,,,
PPAR,FPLX,PPAR,,,,
PPAR-gamma,UP,P37231,,,,
PPAR-γ,UP,P37231,,,,
PPARgamma,UP,P37231,,,,
PPARγ,UP,P37231,,,,
PPP1,FPLX,PPP1,,,,
PPP1C,FPLX,PPP1C,,,,
PR,UP,P06401,,,,
PRAS40,UP,Q96B36,,,,
PRC1,FPLX,PRC1_complex,,,,
PRC1,UP,O43663,,,,
PRC2,FPLX,PRC2_complex,,,,
PRKAA,FPLX,AMPK_alpha,,,,
PRKAB,FPLX,AMPK_beta,,,,
PRKAG,FPLX,AMPK_gamma,,,,
PRL-3,UP,O75365,,,,
PSK2,UP,Q08217,,,,
PTC,UP,P18502,,,,
PTEN,UP,P60484,,,,
PTP1B,UP,P18031,,,,
PTX,FPLX,Pertussis_toxin,,,,
PTX3,HGNC,PTX3,UP,P26022,,
PUMA,UP,Q96PG8,,,,
PYG,FPLX,PYG,,,,
Pak,FPLX,PAK,,,,
Pak1,UP,Q13153,,,,
Pak2,UP,Q13177,,,,
Parkin,UP,O60260,,,,
Parp,UP,P09874,,,,
Parvin,FPLX,PARV,,,,
Parvins,FPLX,PARV,,,,
Patched,FPLX,Patched,,,,
Pbx,FPLX,PBX,,,,
Pca,MESH,D011471,,,,
Peroxiredoxin,FPLX,PRDX,,,,
Peroxiredoxins,FPLX,PRDX,,,,
Pertussis toxin,FPLX,Pertussis_toxin,,,,
PhK,FPLX,PhK,,,,
Phosphodiesterase,FPLX,PDE,,,,
Phosphodiesterase 1,FPLX,PDE1,,,,
Phosphodiesterase 2,HGNC,PDE2A,,,,
Phosphodiesterase 3,FPLX,PDE3,,,,
Phosphodiesterase 4,FPLX,PDE4,,,,
Phosphodiesterase 5,HGNC,PDE5A,,,,
Phosphodiesterase 6,FPLX,PDE6,,,,
Phosphodiesterase 7,FPLX,PDE7,,,,
Phosphodiesterase 8,FPLX,PDE8,,,,
Phosphodiesterase-1,FPLX,PDE1,,,,
Phosphodiesterase-2,HGNC,PDE2A,,,,
Phosphodiesterase-3,FPLX,PDE3,,,,
Phosphodiesterase-4,FPLX,PDE4,,,,
Phosphodiesterase-5,HGNC,PDE5A,,,,
Phosphodiesterase-6,FPLX,PDE6,,,,
Phosphodiesterase-7,FPLX,PDE7,,,,
Phosphodiesterase-8,FPLX,PDE8,,,,
Phosphodiesterases,FPLX,PDE,,,,
Phosphoinositide 3-kinase,FPLX,PI3K,,,,
Phospholipase A2 Group IV,FPLX,PLA2G4,,,,
Phospholipase C,FPLX,PLC,,,,
Phospholipase C-beta,FPLX,PLCB,,,,
Phospholipase C-delta,FPLX,PLCD,,,,
Phospholipase C-β,FPLX,PLCB,,,,
Phospholipase C-δ,FPLX,PLCD,,,,
Phospholipase Cbeta,FPLX,PLCB,,,,
Phospholipase Cdelta,FPLX,PLCD,,,,
Phospholipase Cβ,FPLX,PLCB,,,,
Phospholipase Cδ,FPLX,PLCD,,,,
Phospholipase D,FPLX,PLD,,,,
Phospholipase-C,FPLX,PLC,,,,
Phosphorylase kinase,FPLX,PhK,,,,
Pin1,UP,Q13526,,,,
Pka1,UP,P06244,,,,
Plk1,UP,P53350,,,,
Pocket protein,FPLX,Pocket_protein,,,,
Pocket protein family,FPLX,Pocket_protein,,,,
Pocket proteins,FPLX,Pocket_protein,,,,
Pol I,FPLX,RNApo_I,,,,
Pol delta,FPLX,DNA_polymerase_delta,,,,
Pol α,FPLX,DNA_polymerase_alpha,,,,
Pol α-primase,FPLX,DNA_polymerase_alpha,,,,
Pol α-primase complex,FPLX,DNA_polymerase_alpha,,,,
Pol δ,FPLX,DNA_polymerase_delta,,,,
Poly(ADP-ribose) polymerase,FPLX,PARP,,,,
Poly(ADP-ribose) polymerases,FPLX,PARP,,,,
Polycomb Repressive Complex 1,FPLX,PRC1_complex,,,,
Polycomb Repressive Complex 2,FPLX,PRC2_complex,,,,
Polycomb Repressive Complexes 1,FPLX,PRC1_complex,,,,
Polycomb Repressive Complexes 2,FPLX,PRC2_complex,,,,
Polycomb repressive complex 1,FPLX,PRC1_complex,,,,
Polycomb repressive complex 2,FPLX,PRC2_complex,,,,
Polycomb repressive complex PRC1,FPLX,PRC1_complex,,,,
Polycomb repressive complex PRC2,FPLX,PRC2_complex,,,,
Polycomb-repressive complex 1,FPLX,PRC1_complex,,,,
Polycomb-repressive complex 2,FPLX,PRC2_complex,,,,
Polα/primase complex,FPLX,DNA_polymerase_alpha,,,,
Porin,FPLX,Porins,,,,
Potassium channel,FPLX,KCN,,,,
Potassium channels,FPLX,KCN,,,,
Profilin,FPLX,PFN,,,,
Profilins,FPLX,PFN,,,,
Proliferation,GO,GO:0008283,MESH,D049109,,
Propionyl-CoA carboxylase,FPLX,Propionyl_CoA_carboxylase,,,,
Proprotein convertase,FPLX,PCSK,,,,
Proprotein convertases,FPLX,PCSK,,,,
Protease,FPLX,Protease,MESH,D010450,,
Proteases,FPLX,Protease,MESH,D010450,,
Protein kinase A catalytic subunit,FPLX,PRKAC,,,,
Protein kinase A catalytic subunits,FPLX,PRKAC,,,,
Protein kinase A regulatory subunit,FPLX,PRKAR,,,,
Protein kinase A regulatory subunits,FPLX,PRKAR,,,,
Proteinase,FPLX,Protease,MESH,D010450,,
Proteinases,FPLX,Protease,MESH,D010450,,
Proteinuria,MESH,D011507,,,,
Prx,FPLX,PRDX,,,,
Psk1,UP,P31374,,,,
Psk2,UP,Q08217,,,,
Ptc,UP,P18502,,,,
Ptdins 3-Kinase,FPLX,PI3K,,,,
Ptdins 3-kinase,FPLX,PI3K,,,,
Pten,UP,P60484,,,,
Purinergic receptor,FPLX,Purinergic_receptors,,,,
Pyk2,UP,Q14289,,,,
Pyruvate dehydrogenase kinase,FPLX,PDK,,,,
RA,PUBCHEM,5538,CHEBI,CHEBI:26536,HMDB,HMDB06219
RAB,FPLX,RAB,,,,
RAC,FPLX,RAC,,,,
RAC1,UP,P63000,,,,
RAD51,UP,Q06609,,,,
RAF,FPLX,RAF,,,,
RAF inhibitors,CHEBI,CHEBI:75047,,,,
RAGE,UP,Q15109,,,,
RAL,FPLX,RAL,,,,
RAL,HGNC,RALA,,,,
RAL family,FPLX,RAL,,,,
RAL guanine nucleotide dissociation stimulator like,FPLX,RGL,,,,
RAL isoforms,FPLX,RAL,,,,
RAL proteins,FPLX,RAL,,,,
RALGDS-like,FPLX,RGL,,,,
RANKL,UP,O14788,,,,
RAR,FPLX,RAR,,,,
RAS,FPLX,RAS,,,,
RAS association domain family,FPLX,RASSF,,,,
RAS-association domain family,FPLX,RASSF,,,,
RASA,FPLX,RASA,,,,
RASAL,FPLX,RASAL,,,,
RASGRF,FPLX,RASGRF,,,,
RASGRP,FPLX,RASGRP,,,,
RASSF family,FPLX,RASSF,,,,
RASSF1A,UP,Q9NS23,,,,
RAc,CHEBI,CHEBI:17336,,,,
RB,UP,P06400,,,,
RB1,UP,P06400,,,,
REDD1,UP,Q9NX09,,,,
RES,PUBCHEM,5281611,,,,
RET,UP,P07949,,,,
RF-C,FPLX,RFC,,,,
RF-X,FPLX,RFX,,,,
RFC,FPLX,RFC,,,,
RFX,FPLX,RFX,,,,
RFX family,FPLX,RFX,,,,
RFX proteins,FPLX,RFX,,,,
RHO,FPLX,RHO,,,,
RHOGDI,FPLX,RhoGDI,,,,
RICTOR,UP,Q6R327,,,,
RIG-I,UP,O95786,,,,
RIG-I like receptors,FPLX,RLR,,,,
RIP1,UP,Q13546,,,,
RIPK,FPLX,RIPK,,,,
RKIP,UP,P30086,,,,
RLR,FPLX,RLR,,,,
RLRs,FPLX,RLR,,,,
RNA polymerase 1,FPLX,RNApo_I,,,,
RNA polymerase I,FPLX,RNApo_I,,,,
RNA polymerase II,FPLX,RNApo_II,,,,
RNAP II,FPLX,RNApo_II,,,,
ROCK,FPLX,ROCK,,,,
ROCK1,UP,Q13464,,,,
ROCK2,UP,O75116,,,,
ROR,FPLX,ROR,,,,
RORs,FPLX,ROR,,,,
ROS,MESH,D017382,,,,
ROS,UP,P08922,,,,
RP-1,HGNC,RP1,,,,
RP1,HGNC,RP1,,,,
RPA,FPLX,RPA,,,,
RPS6KA,FPLX,P90RSK,,,,
RSK,FPLX,RSK,,,,
RSK2,UP,P51812,,,,
RTA,UP,O43251,,,,
RTKs,FPLX,RTK,,,,
RUNX2,UP,Q13950,,,,
RXR,FPLX,RXR,,,,
Rab,FPLX,RAB,,,,
Rab GTPase,FPLX,RAB,,,,
Rab GTPases,FPLX,RAB,,,,
Rabs,FPLX,RAB,,,,
Rac,FPLX,RAC,,,,
Rac,UP,P63000,,,,
Rac1,UP,P63000,,,,
Rad51,UP,Q06609,,,,
Rad52,UP,P43351,,,,
Raf,FPLX,RAF,,,,
Raf-1,UP,P04049,,,,
Ral family,FPLX,RAL,,,,
Ral guanine nucleotide dissociation stimulator like,FPLX,RGL,,,,
Ral isoforms,FPLX,RAL,,,,
Ral proteins,FPLX,RAL,,,,
RalA,UP,P11233,,,,
Rap guanine nucleotide exchange factor,FPLX,RAPGEF,,,,
Rap guanine nucleotide exchange factors,FPLX,RAPGEF,,,,
Rap1,FPLX,RAP1,,,,
RapGEFs,FPLX,RAPGEF,,,,
Rapamycin,PUBCHEM,5284616,CHEBI,CHEBI:9168,,
Raptor,UP,Q8N122,,,,
Ras,FPLX,RAS,,,,
Ras GTPase,FPLX,RAS,,,,
Ras association domain family,FPLX,RASSF,,,,
Ras-association domain family,FPLX,RASSF,,,,
RasGAP,FPLX,RasGAP,,,,
RasGAPs,FPLX,RasGAP,,,,
Rb,UP,P06400,,,,
Rb1,UP,P06400,,,,
RelA,UP,Q04206,,,,
Replication protein A,FPLX,RPA,,,,
Resveratrol,PUBCHEM,445154,CHEBI,CHEBI:27881,,
Rheb,UP,Q15382,,,,
Rho,UP,P61586,,,,
Rho family,FPLX,RHO,,,,
Rho kinase,FPLX,ROCK,,,,
Rho-GDI,FPLX,RhoGDI,,,,
RhoA,UP,P61586,,,,
RhoB,UP,P62745,,,,
RhoC,UP,P08134,,,,
RhoGDI,FPLX,RhoGDI,,,,
RhoGDIs,FPLX,RhoGDI,,,,
Rictor,UP,Q6R327,,,,
Rp1,HGNC,RP1,,,,
S100,FPLX,S100,,,,
S100A,FPLX,S100A,,,,
S100a,FPLX,S100A,,,,
S1P receptor,FPLX,S1PR,,,,
S1PR,FPLX,S1PR,,,,
S6,UP,P62753,IP,IPR000529,,
S6K,FPLX,P70S6K,,,,
S6K1,UP,P23443,,,,
SAA,FPLX,SAA,,,,
SAC,GO,GO:0033316,,,,
SAF-1,UP,P56270,,,,
SAHA,PUBCHEM,5311,CHEBI,CHEBI:45716,CHEMBL,CHEMBL98
SAPK,FPLX,JNK,,,,
SAT,MESH,D050151,,,,
SB203580,PUBCHEM,176155,CHEBI,CHEBI:90705,,
SCF,UP,P21583,,,,
SEK,HGNC,MAP2K4,,,,
SERCA,FPLX,SERCA,,,,
SERCAs,FPLX,SERCA,,,,
SFK,FPLX,SRC,,,,
SFKs,FPLX,SRC,,,,
SFN,CHEBI,CHEBI:47807,PUBCHEM,5350,,
SHC,FPLX,SHC,,,,
SHP-2,UP,Q06124,,,,
SHP2,UP,Q06124,,,,
SIK,FPLX,SIK,,,,
SIRT1,UP,Q96EB6,,,,
SK1,HGNC,SPHK1,,,,
SK2,HGNC,KCNN2,,,,
SLC2,FPLX,SLC2A,,,,
SLE,MESH,D008180,,,,
SLP-76,UP,Q13094,,,,
SLRP,FPLX,SLRP,,,,
SLRPs,FPLX,SLRP,,,,
SLRR,FPLX,SLRP,,,,
SLRRs,FPLX,SLRP,,,,
SMAD,FPLX,SMAD,,,,
SMAD 2/3,FPLX,SMAD2_3,,,,
SMAD2/3,FPLX,SMAD2_3,,,,
SMC1,FPLX,SMC1,,,,
SNAI,FPLX,SNAI,,,,
SNAI family,FPLX,SNAI,,,,
SOD,FPLX,SOD,,,,
SOS,FPLX,SOS,,,,
SOS1,UP,Q07889,,,,
SOX2,UP,P48431,,,,
SP600125,PUBCHEM,8515,CHEBI,CHEBI:90695,,
SPC,CHEBI,CHEBI:17689,PUBCHEM,9847290,,
SPRED,FPLX,SPRED,,,,
SPRY,FPLX,SPRY,,,,
SR Ca(2+)-ATPase,FPLX,SERCA,,,,
SRC,UP,P12931,,,,
SRC-1,HGNC,NCOA1,,,,
SRC-family kinases,FPLX,SRC,,,,
SRC1,HGNC,NCOA1,,,,
SREBF,FPLX,SREBF,,,,
SREBF family,FPLX,SREBF,,,,
SRF,UP,P11831,,,,
STAR,HGNC,STAR,,,,
STAT,FPLX,STAT,,,,
STAT1,UP,P42224,,,,
STAT3,UP,P40763,,,,
STAT5,FPLX,STAT5,,,,
STATs,FPLX,STAT,,,,
STING,UP,Q86WV6,,,,
STT3,FPLX,STT3,,,,
